https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume ADA
1701475200000,2023-12-02 00:00:00,ADA/UST,0.38447,0.39781,0.38293,0.39781,275356.0343586376,692179.7701381
1701388800000,2023-12-01 00:00:00,ADA/UST,0.37576,0.38527,0.37392,0.38387,138766.7016757793,361493.9997285
1701302400000,2023-11-30 00:00:00,ADA/UST,0.38145,0.38253,0.37187,0.37609,170277.5403095479,452757.42590749
1701216000000,2023-11-29 00:00:00,ADA/UST,0.38436,0.38904,0.37745,0.38186,175391.47833594834,459308.32853912
1701129600000,2023-11-28 00:00:00,ADA/UST,0.37786,0.38824,0.36951,0.38584,83099.44631326593,215372.8133767
1701043200000,2023-11-27 00:00:00,ADA/UST,0.38745,0.39092,0.37197,0.37819,82439.40350876082,217984.09135292
1700956800000,2023-11-26 00:00:00,ADA/UST,0.39364,0.39528,0.37793,0.38831,160581.1384108832,413538.50895131
1700870400000,2023-11-25 00:00:00,ADA/UST,0.38556,0.39562,0.38456,0.39405,149966.94645563097,380578.47089362
1700784000000,2023-11-24 00:00:00,ADA/UST,0.3872,0.39733,0.38349,0.38596,416838.668622565,1080004.84149281
1700697600000,2023-11-23 00:00:00,ADA/UST,0.38032,0.38726,0.37782,0.38726,236845.0067372396,611591.71289893
1700611200000,2023-11-22 00:00:00,ADA/UST,0.35609,0.38666,0.35576,0.38036,163548.98829243807,429984.72050804
1700524800000,2023-11-21 00:00:00,ADA/UST,0.37982,0.3889,0.35559,0.36034,197679.4263660893,548591.4035802
1700438400000,2023-11-20 00:00:00,ADA/UST,0.38422,0.39911,0.37878,0.37971,289578.67332540144,762631.14831161
1700352000000,2023-11-19 00:00:00,ADA/UST,0.37683,0.38537,0.36963,0.38448,150783.71642060496,392175.70854298
1700265600000,2023-11-18 00:00:00,ADA/UST,0.36554,0.3768,0.34961,0.37553,169057.5007655517,450183.74235228
1700179200000,2023-11-17 00:00:00,ADA/UST,0.37033,0.37766,0.3534,0.36704,180598.70159498425,492040.92631589
1700092800000,2023-11-16 00:00:00,ADA/UST,0.37833,0.40898,0.35919,0.37133,689485.0360477153,1856798.63207313
1700006400000,2023-11-15 00:00:00,ADA/UST,0.36031,0.3795,0.35414,0.3795,239552.12272669692,631230.88992542
1699920000000,2023-11-14 00:00:00,ADA/UST,0.35639,0.37099,0.34049,0.35742,195474.80691763878,546905.06104202
1699833600000,2023-11-13 00:00:00,ADA/UST,0.38161,0.38761,0.35438,0.35719,190196.63027077922,532480.27736157
1699747200000,2023-11-12 00:00:00,ADA/UST,0.38467,0.39107,0.37282,0.38351,314463.4789645618,819961.61498934
1699660800000,2023-11-11 00:00:00,ADA/UST,0.38609,0.39504,0.36987,0.38289,628271.0376993766,1640865.62119506
1699574400000,2023-11-10 00:00:00,ADA/UST,0.36806,0.38819,0.36369,0.38582,375665.62106480636,973681.04573326
1699488000000,2023-11-09 00:00:00,ADA/UST,0.35788,0.38632,0.34261,0.36797,485775.1989359823,1320148.92229253
1699401600000,2023-11-08 00:00:00,ADA/UST,0.35052,0.36046,0.34939,0.35842,112481.92156997368,313827.13456273
1699315200000,2023-11-07 00:00:00,ADA/UST,0.36224,0.36553,0.33455,0.35182,284765.76286561956,809407.54609067
1699228800000,2023-11-06 00:00:00,ADA/UST,0.34221,0.37521,0.33862,0.36274,300424.15128198353,828207.9486188
1699142400000,2023-11-05 00:00:00,ADA/UST,0.32827,0.34997,0.3263,0.34191,173982.3125494347,508854.12111209
1699056000000,2023-11-04 00:00:00,ADA/UST,0.32929,0.33002,0.32117,0.32876,130203.43527627236,396044.02991931
1698969600000,2023-11-03 00:00:00,ADA/UST,0.32224,0.32952,0.31191,0.32869,247563.2793851986,753181.65866074
1698883200000,2023-11-02 00:00:00,ADA/UST,0.30864,0.32947,0.29852,0.32274,545761.9977798315,1691026.8258655
1698796800000,2023-11-01 00:00:00,ADA/UST,0.29244,0.30871,0.28455,0.30745,92766.66177568611,301729.26256525
1698710400000,2023-10-31 00:00:00,ADA/UST,0.3031,0.30453,0.285,0.29327,105720.90417610097,360490.00639718
1698624000000,2023-10-30 00:00:00,ADA/UST,0.29551,0.30303,0.29211,0.30303,141324.36858130828,466370.8826892
1698537600000,2023-10-29 00:00:00,ADA/UST,0.29088,0.2986,0.28836,0.29539,111345.62831271555,376944.47446669
1698451200000,2023-10-28 00:00:00,ADA/UST,0.28971,0.29706,0.28897,0.2907,87491.04746019018,300966.79552869
1698364800000,2023-10-27 00:00:00,ADA/UST,0.28619,0.29203,0.28066,0.28961,103177.48701087033,356263.55101989
1698278400000,2023-10-26 00:00:00,ADA/UST,0.28045,0.29693,0.28037,0.28727,338142.70043206966,1177090.1953983
1698192000000,2023-10-25 00:00:00,ADA/UST,0.27902,0.28932,0.27742,0.28027,83374.45350032789,297479.05055956
1698105600000,2023-10-24 00:00:00,ADA/UST,0.28161,0.29336,0.27325,0.27915,122704.54625355649,439564.91582861
1698019200000,2023-10-23 00:00:00,ADA/UST,0.26406,0.281,0.26203,0.27935,212513.66280754656,760743.37858438
1697932800000,2023-10-22 00:00:00,ADA/UST,0.25866,0.26421,0.256,0.26349,133730.2940192051,507534.60859693
1697846400000,2023-10-21 00:00:00,ADA/UST,0.25141,0.26185,0.24948,0.25842,119415.10670587304,462096.99986794
1697760000000,2023-10-20 00:00:00,ADA/UST,0.24706,0.25312,0.24557,0.25124,99698.68837768401,396826.4941
1697673600000,2023-10-19 00:00:00,ADA/UST,0.24268,0.2468,0.24,0.2468,79560.92771616612,322370.04747231
1697587200000,2023-10-18 00:00:00,ADA/UST,0.24626,0.24797,0.24229,0.24302,57613.151632388995,237071.64691132001
1697500800000,2023-10-17 00:00:00,ADA/UST,0.25086,0.25166,0.24511,0.24645,36782.30999532184,149248.56967061
1697414400000,2023-10-16 00:00:00,ADA/UST,0.24746,0.25877,0.24746,0.2513,45361.023583934395,180505.46591299
1697328000000,2023-10-15 00:00:00,ADA/UST,0.24714,0.24842,0.24551,0.24718,102276.96500753825,413775.2447914
1697241600000,2023-10-14 00:00:00,ADA/UST,0.24603,0.24774,0.245,0.24707,78984.37454711481,319684.19697703
1697155200000,2023-10-13 00:00:00,ADA/UST,0.24608,0.24954,0.24507,0.24575,61745.85507941645,251254.75108613
1697068800000,2023-10-12 00:00:00,ADA/UST,0.24773,0.24794,0.24298,0.24614,140724.80685473714,571726.68747354
1696982400000,2023-10-11 00:00:00,ADA/UST,0.24907,0.24936,0.2446,0.24781,64168.03285136793,258940.44974524
1696896000000,2023-10-10 00:00:00,ADA/UST,0.2512,0.25322,0.24721,0.24923,129064.82241593149,517854.28084874
1696809600000,2023-10-09 00:00:00,ADA/UST,0.25626,0.25841,0.24899,0.25136,87537.06156820993,348253.74589517
1696723200000,2023-10-08 00:00:00,ADA/UST,0.25831,0.259,0.25583,0.25653,66815.53836218045,260458.96527572
1696636800000,2023-10-07 00:00:00,ADA/UST,0.26527,0.26568,0.25678,0.25865,104657.97135141217,404631.63097395
1696550400000,2023-10-06 00:00:00,ADA/UST,0.26069,0.26687,0.26065,0.26459,95710.5510186444,361731.55077155
1696464000000,2023-10-05 00:00:00,ADA/UST,0.2587,0.26357,0.25653,0.26016,41961.31010817136,161290.39863227
1696377600000,2023-10-04 00:00:00,ADA/UST,0.26085,0.26085,0.25294,0.25944,73999.97826325531,285229.64177943
1696291200000,2023-10-03 00:00:00,ADA/UST,0.25909,0.26453,0.25765,0.26148,78655.04544840835,300807.11889402
1696204800000,2023-10-02 00:00:00,ADA/UST,0.26599,0.26932,0.25784,0.25962,130501.41730164252,502663.18966814
1696118400000,2023-10-01 00:00:00,ADA/UST,0.25402,0.2677,0.25384,0.26581,95278.13888125385,358444.52383753
1696032000000,2023-09-30 00:00:00,ADA/UST,0.24975,0.25469,0.24889,0.25399,38488.64629568052,151536.06951329
1695945600000,2023-09-29 00:00:00,ADA/UST,0.24903,0.25577,0.24761,0.24935,115254.08705792448,462218.11533156
1695859200000,2023-09-28 00:00:00,ADA/UST,0.24467,0.25052,0.24334,0.24865,70610.95646955076,283977.30331611
1695772800000,2023-09-27 00:00:00,ADA/UST,0.24548,0.2481,0.24286,0.24453,54305.64008566172,222081.70811623
1695686400000,2023-09-26 00:00:00,ADA/UST,0.24584,0.24766,0.24365,0.24544,31561.445123605194,128591.28554272
1695600000000,2023-09-25 00:00:00,ADA/UST,0.24253,0.24617,0.241,0.24617,22918.70456711261,93101.1275424
1695513600000,2023-09-24 00:00:00,ADA/UST,0.24564,0.24615,0.242,0.24296,13516.90424192414,55634.27824302
1695427200000,2023-09-23 00:00:00,ADA/UST,0.24536,0.24666,0.24391,0.24607,16024.156041962657,65120.31552795
1695340800000,2023-09-22 00:00:00,ADA/UST,0.245,0.24624,0.24295,0.24506,51758.51961895013,211207.53945544
1695254400000,2023-09-21 00:00:00,ADA/UST,0.25143,0.25302,0.245,0.24513,101837.68713436084,415443.5896641
1695168000000,2023-09-20 00:00:00,ADA/UST,0.25524,0.25628,0.25044,0.2517,43012.98355479747,170889.88301469
1695081600000,2023-09-19 00:00:00,ADA/UST,0.25212,0.2579,0.25094,0.25465,57754.85703817427,226800.93083909
1694995200000,2023-09-18 00:00:00,ADA/UST,0.24684,0.25581,0.24486,0.25171,101561.01741112204,403484.23746026
1694908800000,2023-09-17 00:00:00,ADA/UST,0.24992,0.25106,0.24466,0.24721,57363.8364065307,232044.96746301
1694822400000,2023-09-16 00:00:00,ADA/UST,0.2501,0.2537,0.24845,0.2505,70396.30569553965,281023.1764293
1694736000000,2023-09-15 00:00:00,ADA/UST,0.25096,0.25472,0.24525,0.25048,79515.88401165856,317454.02431994
1694649600000,2023-09-14 00:00:00,ADA/UST,0.24863,0.25227,0.2467,0.25116,74503.6545529672,296638.21688551997
1694563200000,2023-09-13 00:00:00,ADA/UST,0.24615,0.25005,0.24369,0.24858,99727.87133192463,401190.24592455
1694476800000,2023-09-12 00:00:00,ADA/UST,0.24199,0.25159,0.24095,0.24553,136930.06588082653,557691.79277818
1694390400000,2023-09-11 00:00:00,ADA/UST,0.24911,0.24957,0.23732,0.24175,166917.52650402856,690455.12514593
1694304000000,2023-09-10 00:00:00,ADA/UST,0.25309,0.25309,0.24271,0.24917,179855.00424498867,721816.44758594
1694217600000,2023-09-09 00:00:00,ADA/UST,0.25447,0.25585,0.25324,0.25325,42570.56109346599,168096.98358723
1694131200000,2023-09-08 00:00:00,ADA/UST,0.25793,0.25968,0.25288,0.25448,56418.32583830642,221700.43161862
1694044800000,2023-09-07 00:00:00,ADA/UST,0.25788,0.25843,0.25337,0.25747,42815.249682895526,166292.18814967
1693958400000,2023-09-06 00:00:00,ADA/UST,0.25844,0.26061,0.2531,0.25768,29672.237699935977,115151.49681751
1693872000000,2023-09-05 00:00:00,ADA/UST,0.25625,0.25889,0.25443,0.25784,166669.21609457387,646405.58522562
1693785600000,2023-09-04 00:00:00,ADA/UST,0.2562,0.25988,0.25401,0.25621,59395.5051112495,231823.5241062
1693699200000,2023-09-03 00:00:00,ADA/UST,0.25597,0.25683,0.25336,0.25595,79812.4284617843,311828.20262467
1693612800000,2023-09-02 00:00:00,ADA/UST,0.25497,0.25717,0.25369,0.25631,70428.41861801091,274778.27091417
1693526400000,2023-09-01 00:00:00,ADA/UST,0.25537,0.2588,0.25234,0.25532,104041.38163744859,407494.05309983
1693440000000,2023-08-31 00:00:00,ADA/UST,0.26501,0.26651,0.25,0.25541,55287.68542076865,216466.40860095
1693353600000,2023-08-30 00:00:00,ADA/UST,0.2717,0.27214,0.26093,0.26544,58083.59564369944,218820.05592111
1693267200000,2023-08-29 00:00:00,ADA/UST,0.2677,0.27966,0.26034,0.27224,264525.3520412516,971662.32750974
1693180800000,2023-08-28 00:00:00,ADA/UST,0.26288,0.26778,0.25774,0.26773,422008.82046815846,1576247.78869816
1693094400000,2023-08-27 00:00:00,ADA/UST,0.26086,0.26532,0.26026,0.26339,174083.19271377084,660933.18923942
1693008000000,2023-08-26 00:00:00,ADA/UST,0.26074,0.26188,0.25808,0.26092,125871.1701160017,482412.88562012
1692921600000,2023-08-25 00:00:00,ADA/UST,0.26568,0.27039,0.25928,0.26122,238014.7050336035,911165.70336729
1692835200000,2023-08-24 00:00:00,ADA/UST,0.26869,0.27145,0.26246,0.26625,183303.7469305969,688464.77720412
1692748800000,2023-08-23 00:00:00,ADA/UST,0.25898,0.26947,0.25822,0.26784,149051.87555628654,556495.95115101
1692662400000,2023-08-22 00:00:00,ADA/UST,0.26297,0.26319,0.2504,0.25863,367978.110734917,1422797.47413261
1692576000000,2023-08-21 00:00:00,ADA/UST,0.27129,0.27205,0.25885,0.2633,294551.3818423471,1118691.15777572
1692489600000,2023-08-20 00:00:00,ADA/UST,0.26907,0.27299,0.26497,0.27049,225159.5358760919,832413.53054121
1692403200000,2023-08-19 00:00:00,ADA/UST,0.26372,0.26945,0.26043,0.26826,261094.91281700588,973290.51225306
1692316800000,2023-08-18 00:00:00,ADA/UST,0.25542,0.26703,0.25491,0.2639,1418695.1007367398,5375881.39725934
1692230400000,2023-08-17 00:00:00,ADA/UST,0.27425,0.27834,0.23501,0.2554,1743776.5127312227,6827629.25893196
1692144000000,2023-08-16 00:00:00,ADA/UST,0.28171,0.28286,0.26595,0.27473,733574.1842714141,2670164.10392536
1692057600000,2023-08-15 00:00:00,ADA/UST,0.29029,0.29082,0.27489,0.28206,368060.9952491321,1304903.19523907
1691971200000,2023-08-14 00:00:00,ADA/UST,0.28963,0.29235,0.28795,0.29071,60622.54503229258,208532.71312405
1691884800000,2023-08-13 00:00:00,ADA/UST,0.29196,0.29347,0.28731,0.28967,173833.97574580435,600110.386805
1691798400000,2023-08-12 00:00:00,ADA/UST,0.29326,0.29462,0.29073,0.29179,189959.5212638364,651014.50105842
1691712000000,2023-08-11 00:00:00,ADA/UST,0.29643,0.29748,0.29238,0.29363,168120.75299751095,572559.86444679
1691625600000,2023-08-10 00:00:00,ADA/UST,0.30146,0.30159,0.296,0.29631,53086.74227132833,179159.46904029
1691539200000,2023-08-09 00:00:00,ADA/UST,0.29772,0.30221,0.29626,0.30116,116570.47056490714,387071.5585234
1691452800000,2023-08-08 00:00:00,ADA/UST,0.29114,0.30283,0.28985,0.29736,423070.6712071214,1422755.82192333
1691366400000,2023-08-07 00:00:00,ADA/UST,0.29222,0.29593,0.28249,0.29052,313608.50371201197,1079473.02668323
1691280000000,2023-08-06 00:00:00,ADA/UST,0.29349,0.2956,0.29089,0.2922,151645.47505159836,518978.3540438
1691193600000,2023-08-05 00:00:00,ADA/UST,0.29328,0.29402,0.29058,0.29395,44923.027494288915,152825.40396084
1691107200000,2023-08-04 00:00:00,ADA/UST,0.29229,0.29707,0.29016,0.29423,141149.02527782906,479723.43159375
1691020800000,2023-08-03 00:00:00,ADA/UST,0.29858,0.30138,0.28959,0.29309,32874.357384655945,112164.71863474
1690934400000,2023-08-02 00:00:00,ADA/UST,0.31108,0.3112,0.29867,0.29928,59296.837708917854,198131.64163632
1690848000000,2023-08-01 00:00:00,ADA/UST,0.30694,0.31032,0.29572,0.31028,126580.28999797614,407955.04060196
1690761600000,2023-07-31 00:00:00,ADA/UST,0.31426,0.31767,0.30661,0.30734,70457.84840125883,229250.49912559
1690675200000,2023-07-30 00:00:00,ADA/UST,0.3127,0.31781,0.30648,0.31526,137063.18811090998,434762.38060937
1690588800000,2023-07-29 00:00:00,ADA/UST,0.30993,0.31357,0.30896,0.31288,5299.563886493198,16938.007819270002
1690502400000,2023-07-28 00:00:00,ADA/UST,0.308,0.31287,0.30646,0.30985,16744.650890206194,54041.15181606
1690416000000,2023-07-27 00:00:00,ADA/UST,0.30593,0.31302,0.30568,0.3075,48552.64989196372,157894.79639663
1690329600000,2023-07-26 00:00:00,ADA/UST,0.30354,0.31079,0.30073,0.30695,19583.09706048465,63798.980487
1690243200000,2023-07-25 00:00:00,ADA/UST,0.30503,0.30773,0.30177,0.30371,44645.431247139575,147000.20166323
1690156800000,2023-07-24 00:00:00,ADA/UST,0.31691,0.31877,0.3002,0.30509,230180.2900237067,754466.84592647
1690070400000,2023-07-23 00:00:00,ADA/UST,0.30855,0.31842,0.30738,0.31716,20658.92830398892,65137.24399038
1689984000000,2023-07-22 00:00:00,ADA/UST,0.31334,0.31479,0.30686,0.30935,53751.89394171286,173757.53658223
1689897600000,2023-07-21 00:00:00,ADA/UST,0.31607,0.31794,0.31088,0.31282,74878.70902638459,239366.75732493
1689811200000,2023-07-20 00:00:00,ADA/UST,0.3228,0.33266,0.31345,0.31575,208223.7963669653,659457.78738548
1689724800000,2023-07-19 00:00:00,ADA/UST,0.30696,0.326,0.30696,0.32378,55151.206368144296,170335.43260283
1689638400000,2023-07-18 00:00:00,ADA/UST,0.31188,0.31381,0.29963,0.30777,82037.1350004971,266553.38402215
1689552000000,2023-07-17 00:00:00,ADA/UST,0.31395,0.31964,0.30599,0.31283,305032.2371116394,975073.48116114
1689465600000,2023-07-16 00:00:00,ADA/UST,0.32598,0.32702,0.31234,0.31484,487735.7626019736,1549154.37238589
1689379200000,2023-07-15 00:00:00,ADA/UST,0.32776,0.33668,0.32444,0.32588,83563.77620772655,256424.99143159
1689292800000,2023-07-14 00:00:00,ADA/UST,0.35896,0.378,0.31786,0.32791,533111.0396592594,1625784.63498905
1689206400000,2023-07-13 00:00:00,ADA/UST,0.28839,0.36663,0.286,0.35644,2200961.538632042,6174844.40195276
1689120000000,2023-07-12 00:00:00,ADA/UST,0.29288,0.29515,0.28503,0.2886,151962.9795854774,526552.25081593
1689033600000,2023-07-11 00:00:00,ADA/UST,0.28788,0.29372,0.28788,0.29267,90353.10535736258,308720.07844112
1688947200000,2023-07-10 00:00:00,ADA/UST,0.28456,0.29222,0.27842,0.28748,1364701.242981772,4747117.16634817
1688860800000,2023-07-09 00:00:00,ADA/UST,0.2908,0.29167,0.28328,0.28429,230511.44737541955,810832.06365127
1688774400000,2023-07-08 00:00:00,ADA/UST,0.2846,0.29213,0.28262,0.29041,267858.35326480883,922345.48832619
1688688000000,2023-07-07 00:00:00,ADA/UST,0.27881,0.28521,0.27622,0.28405,325767.56668668013,1146866.98358275
1688601600000,2023-07-06 00:00:00,ADA/UST,0.28367,0.2932,0.27666,0.27975,234412.951745517,837937.27165511
1688515200000,2023-07-05 00:00:00,ADA/UST,0.29258,0.29566,0.28,0.28435,265508.58582042396,933738.65243687
1688428800000,2023-07-04 00:00:00,ADA/UST,0.2959,0.30089,0.28955,0.29198,52977.46745302888,181442.11060014
1688342400000,2023-07-03 00:00:00,ADA/UST,0.29244,0.29901,0.29099,0.29584,54714.62092489355,184946.66348328
1688256000000,2023-07-02 00:00:00,ADA/UST,0.29238,0.29333,0.28606,0.29206,100884.42020150671,345423.61227661
1688169600000,2023-07-01 00:00:00,ADA/UST,0.28738,0.29348,0.28273,0.29231,143319.77711890158,490300.62987548
1688083200000,2023-06-30 00:00:00,ADA/UST,0.27557,0.29932,0.26946,0.28702,631519.594463225,2200263.37698845
1687996800000,2023-06-29 00:00:00,ADA/UST,0.267,0.27796,0.26666,0.27522,128561.6659604974,467123.26851427
1687910400000,2023-06-28 00:00:00,ADA/UST,0.28684,0.28684,0.26032,0.26701,280487.28636265866,1050474.83750668
1687824000000,2023-06-27 00:00:00,ADA/UST,0.27973,0.28951,0.27871,0.287,203331.79360085647,708473.14843504
1687737600000,2023-06-26 00:00:00,ADA/UST,0.29206,0.29206,0.27589,0.28069,85091.83838018785,303152.36873486
1687651200000,2023-06-25 00:00:00,ADA/UST,0.28933,0.30493,0.28838,0.29227,53005.930926396286,181359.46531083
1687564800000,2023-06-24 00:00:00,ADA/UST,0.29583,0.29716,0.28422,0.28995,187432.72970690433,646431.21126713
1687478400000,2023-06-23 00:00:00,ADA/UST,0.29088,0.30252,0.28706,0.29636,361742.44738034316,1220618.32696836
1687392000000,2023-06-22 00:00:00,ADA/UST,0.28695,0.30454,0.28695,0.29083,274091.0819542735,942444.32126766
1687305600000,2023-06-21 00:00:00,ADA/UST,0.26906,0.28798,0.26887,0.28703,576350.3349785155,2007979.42716272
1687219200000,2023-06-20 00:00:00,ADA/UST,0.2633,0.27032,0.25247,0.27032,189070.12107106694,699430.75270445
1687132800000,2023-06-19 00:00:00,ADA/UST,0.26032,0.26357,0.25765,0.26309,76060.1302494068,289103.0835433
1687046400000,2023-06-18 00:00:00,ADA/UST,0.2664,0.26904,0.25935,0.26079,106134.7238630312,406973.90184835
1686960000000,2023-06-17 00:00:00,ADA/UST,0.26137,0.27277,0.26112,0.26674,65829.58172434074,246793.06337385
1686873600000,2023-06-16 00:00:00,ADA/UST,0.262,0.26693,0.25403,0.26332,125617.93983663445,477054.30592676
1686787200000,2023-06-15 00:00:00,ADA/UST,0.26317,0.26544,0.253,0.26206,431781.77934962354,1647644.73536451
1686700800000,2023-06-14 00:00:00,ADA/UST,0.27488,0.27717,0.25693,0.26346,180543.14232561112,685277.24256286
1686614400000,2023-06-13 00:00:00,ADA/UST,0.27509,0.28912,0.26944,0.27447,193807.9463223775,706117.04857499
1686528000000,2023-06-12 00:00:00,ADA/UST,0.27238,0.28639,0.26567,0.27488,447233.4477231385,1627013.41575647
1686441600000,2023-06-11 00:00:00,ADA/UST,0.27455,0.27907,0.25953,0.27206,913210.0018843791,3356649.27547004
1686355200000,2023-06-10 00:00:00,ADA/UST,0.29446,0.29488,0.22,0.2749,2954029.7142624706,10745833.80961248
1686268800000,2023-06-09 00:00:00,ADA/UST,0.32165,0.32357,0.29083,0.29519,220173.66538199203,745871.01657235
1686182400000,2023-06-08 00:00:00,ADA/UST,0.32128,0.33037,0.32003,0.32288,72253.24249886001,223777.38633195
1686096000000,2023-06-07 00:00:00,ADA/UST,0.35299,0.35299,0.31863,0.322,202622.5406531445,629262.54861225
1686009600000,2023-06-06 00:00:00,ADA/UST,0.35121,0.35626,0.33672,0.35343,183152.48094883634,518214.30254601
1685923200000,2023-06-05 00:00:00,ADA/UST,0.37746,0.37912,0.3473,0.35146,462249.9359001731,1315227.72406582
1685836800000,2023-06-04 00:00:00,ADA/UST,0.37604,0.3818,0.37506,0.37722,157476.07499557565,417464.80832293
1685750400000,2023-06-03 00:00:00,ADA/UST,0.37815,0.37815,0.37345,0.37566,41909.42824985795,111562.12599121
1685664000000,2023-06-02 00:00:00,ADA/UST,0.36411,0.37917,0.36291,0.37785,50582.764931823214,133869.96144455
1685577600000,2023-06-01 00:00:00,ADA/UST,0.37448,0.3757,0.36104,0.36442,156604.3622198807,429735.9152074
1685491200000,2023-05-31 00:00:00,ADA/UST,0.37793,0.38058,0.37038,0.37422,106652.80877043719,285000.29065907
1685404800000,2023-05-30 00:00:00,ADA/UST,0.37895,0.38338,0.37502,0.37775,117913.25357547656,312146.27021966
1685318400000,2023-05-29 00:00:00,ADA/UST,0.38326,0.38589,0.3755,0.37888,61039.76331963934,161105.79423469
1685232000000,2023-05-28 00:00:00,ADA/UST,0.36659,0.38393,0.36617,0.38297,126182.63376804099,329484.38198303
1685145600000,2023-05-27 00:00:00,ADA/UST,0.3623,0.36722,0.36043,0.36639,72729.50869689182,198502.98506207
1685059200000,2023-05-26 00:00:00,ADA/UST,0.35832,0.36647,0.35367,0.36259,168965.91684993773,465997.17821765
1684972800000,2023-05-25 00:00:00,ADA/UST,0.36432,0.36432,0.35527,0.35828,52413.52681812384,146292.08110451
1684886400000,2023-05-24 00:00:00,ADA/UST,0.37023,0.37023,0.36052,0.36422,52689.215276500356,144663.15764236
1684800000000,2023-05-23 00:00:00,ADA/UST,0.36823,0.37516,0.3662,0.37007,91601.18934985134,247523.95317062
1684713600000,2023-05-22 00:00:00,ADA/UST,0.36134,0.37384,0.35619,0.36762,79340.53463194524,215822.1387083
1684627200000,2023-05-21 00:00:00,ADA/UST,0.36557,0.36776,0.35693,0.3603,96268.75407856579,267190.54698464
1684540800000,2023-05-20 00:00:00,ADA/UST,0.36775,0.36784,0.36376,0.36639,56841.28326976648,155138.74087657
1684454400000,2023-05-19 00:00:00,ADA/UST,0.37208,0.37282,0.36626,0.36795,235752.0022665839,640717.49494927
1684368000000,2023-05-18 00:00:00,ADA/UST,0.37414,0.38007,0.36608,0.3716,258310.31174191908,695130.01006975
1684281600000,2023-05-17 00:00:00,ADA/UST,0.36852,0.38019,0.36468,0.3752,67579.10864018429,180114.89509644
1684195200000,2023-05-16 00:00:00,ADA/UST,0.36663,0.37029,0.36203,0.36771,94546.6675771441,257122.91636655
1684108800000,2023-05-15 00:00:00,ADA/UST,0.37116,0.37527,0.36592,0.36661,36022.172130755076,98257.47287514
1684022400000,2023-05-14 00:00:00,ADA/UST,0.36471,0.3727,0.36295,0.37071,24133.995924721607,65102.09037987
1683936000000,2023-05-13 00:00:00,ADA/UST,0.37073,0.37073,0.36264,0.36446,20909.427163101536,57370.97943012
1683849600000,2023-05-12 00:00:00,ADA/UST,0.35941,0.3705,0.35389,0.37042,119823.00119098013,323478.7570622
1683763200000,2023-05-11 00:00:00,ADA/UST,0.36885,0.36885,0.34848,0.35952,626351.6242017794,1742188.54083717
1683676800000,2023-05-10 00:00:00,ADA/UST,0.36327,0.37294,0.35454,0.37001,790357.8839254838,2136044.65805109
1683590400000,2023-05-09 00:00:00,ADA/UST,0.3651,0.36919,0.36026,0.36362,44451.37026903981,122246.76934448
1683504000000,2023-05-08 00:00:00,ADA/UST,0.37565,0.37905,0.35317,0.36535,376961.3475939938,1031781.43586696
1683417600000,2023-05-07 00:00:00,ADA/UST,0.37976,0.3831,0.37413,0.37615,37238.040824006035,98997.84879438
1683331200000,2023-05-06 00:00:00,ADA/UST,0.39311,0.39634,0.37452,0.37911,157871.39917126996,416426.3648315
1683244800000,2023-05-05 00:00:00,ADA/UST,0.38793,0.3962,0.38186,0.39357,304207.2146315365,772943.09686088
1683158400000,2023-05-04 00:00:00,ADA/UST,0.39341,0.39608,0.3853,0.38738,57427.7491117026,148246.5514784
1683072000000,2023-05-03 00:00:00,ADA/UST,0.39003,0.39646,0.37884,0.39379,203353.9141974103,516401.92538513
1682985600000,2023-05-02 00:00:00,ADA/UST,0.38611,0.39464,0.38184,0.39158,243790.2768409816,622581.02262879
1682899200000,2023-05-01 00:00:00,ADA/UST,0.39656,0.3975,0.38085,0.38641,366922.8462324429,949568.7125914
1682812800000,2023-04-30 00:00:00,ADA/UST,0.40201,0.41445,0.39499,0.39597,242198.13708321584,611657.79499259
1682726400000,2023-04-29 00:00:00,ADA/UST,0.4039,0.40714,0.39914,0.40249,49160.6683300058,122141.34097743
1682640000000,2023-04-28 00:00:00,ADA/UST,0.41019,0.41049,0.397,0.40414,174604.44769580237,432039.51030782
1682553600000,2023-04-27 00:00:00,ADA/UST,0.40088,0.41732,0.40088,0.4098,1019323.7163552666,2487368.75635741
1682467200000,2023-04-26 00:00:00,ADA/UST,0.39384,0.41756,0.37819,0.40003,518221.3190392716,1295456.1383878
1682380800000,2023-04-25 00:00:00,ADA/UST,0.38318,0.39511,0.377,0.3949,228210.34533150223,577894.01198152
1682294400000,2023-04-24 00:00:00,ADA/UST,0.38868,0.3965,0.37973,0.38374,151313.25426903035,394311.91501806
1682208000000,2023-04-23 00:00:00,ADA/UST,0.39532,0.39532,0.38054,0.38869,225685.85577197195,580632.0094985
1682121600000,2023-04-22 00:00:00,ADA/UST,0.38227,0.39855,0.38129,0.39588,330548.8869005878,834972.43331461
1682035200000,2023-04-21 00:00:00,ADA/UST,0.40081,0.40675,0.37927,0.38312,535485.0055562016,1397695.25359209
1681948800000,2023-04-20 00:00:00,ADA/UST,0.41635,0.42187,0.396,0.40045,449856.65365607454,1123377.83407685
1681862400000,2023-04-19 00:00:00,ADA/UST,0.44256,0.44276,0.37477,0.41634,1582503.025922872,3800987.23620808
