https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ADA
1741046400000,2025-03-04 00:00:00,ADA/USD,0.86051,0.95789,0.76099,0.9396,9121419.192355582,9707768.40395443
1740960000000,2025-03-03 00:00:00,ADA/USD,1.1373,1.176,0.82608,0.85817,6902192.528886021,8042919.85141175
1740873600000,2025-03-02 00:00:00,ADA/USD,0.66134,1.1521,0.64753,1.1389,12410218.720233396,10896671.10390148
1740787200000,2025-03-01 00:00:00,ADA/USD,0.63379,0.67832,0.62725,0.66189,1106779.8349195097,1672150.71223241
1740700800000,2025-02-28 00:00:00,ADA/USD,0.647,0.64812,0.58199,0.63539,2281854.9622569624,3591266.72163075
1740614400000,2025-02-27 00:00:00,ADA/USD,0.64974,0.68201,0.62818,0.64697,1132446.6942915854,1750385.17132415
1740528000000,2025-02-26 00:00:00,ADA/USD,0.68607,0.69718,0.63274,0.64935,1628674.3939069319,2508161.07477775
1740441600000,2025-02-25 00:00:00,ADA/USD,0.6839,0.697,0.63218,0.68502,3620654.399183182,5285472.53975531
1740355200000,2025-02-24 00:00:00,ADA/USD,0.77102,0.77898,0.67069,0.68315,1471318.9481986929,2153727.50962262
1740268800000,2025-02-23 00:00:00,ADA/USD,0.77433,0.78991,0.76082,0.77198,758372.187820346,982372.84362334
1740182400000,2025-02-22 00:00:00,ADA/USD,0.76103,0.78588,0.75868,0.77468,414308.8754410314,534812.92332451
1740096000000,2025-02-21 00:00:00,ADA/USD,0.80444,0.81942,0.75147,0.76363,661266.7747775658,865951.80228326
1740009600000,2025-02-20 00:00:00,ADA/USD,0.7755,0.81275,0.77312,0.80643,692261.9500297253,858427.82390254
1739923200000,2025-02-19 00:00:00,ADA/USD,0.75493,0.77766,0.73204,0.77483,1423709.1269805671,1837447.0877232
1739836800000,2025-02-18 00:00:00,ADA/USD,0.81318,0.81451,0.73822,0.75333,1298280.4161117065,1723388.70894788
1739750400000,2025-02-17 00:00:00,ADA/USD,0.77444,0.82972,0.77314,0.81021,2134730.6623552856,2634786.86063525
1739664000000,2025-02-16 00:00:00,ADA/USD,0.78015,0.78945,0.76185,0.77189,482128.64695638284,624607.9712865601
1739577600000,2025-02-15 00:00:00,ADA/USD,0.79869,0.81439,0.77483,0.78192,579118.7913961767,740636.88279642
1739491200000,2025-02-14 00:00:00,ADA/USD,0.81184,0.8291,0.78901,0.79982,998295.2887095436,1248149.94462447
1739404800000,2025-02-13 00:00:00,ADA/USD,0.80019,0.83151,0.76883,0.81423,1141461.4174647606,1401890.64203574
1739318400000,2025-02-12 00:00:00,ADA/USD,0.78079,0.80885,0.74881,0.80121,2056527.094628895,2566776.61865041
1739232000000,2025-02-11 00:00:00,ADA/USD,0.71222,0.82207,0.71078,0.78013,4480426.516842871,5743179.36349438
1739145600000,2025-02-10 00:00:00,ADA/USD,0.6821,0.72588,0.66429,0.71315,599194.736328761,840208.5624746
1739059200000,2025-02-09 00:00:00,ADA/USD,0.70091,0.71694,0.65186,0.683,705582.8714785399,1033064.23349713
1738972800000,2025-02-08 00:00:00,ADA/USD,0.70752,0.71831,0.6823,0.70204,652950.6416189987,930076.12332488
1738886400000,2025-02-07 00:00:00,ADA/USD,0.70515,0.7531,0.69014,0.70828,559726.0778653224,790261.02369871
1738800000000,2025-02-06 00:00:00,ADA/USD,0.73746,0.76608,0.69785,0.70637,1065469.6993890184,1508373.37286269
1738713600000,2025-02-05 00:00:00,ADA/USD,0.74148,0.77611,0.72512,0.73343,1127091.8990235305,1536740.92827336
1738627200000,2025-02-04 00:00:00,ADA/USD,0.81405,0.82011,0.71426,0.74514,1611595.7704356709,2162809.36526783
1738540800000,2025-02-03 00:00:00,ADA/USD,0.80454,0.82491,0.50954,0.81222,7999842.912217216,9849354.74651845
1738454400000,2025-02-02 00:00:00,ADA/USD,0.89643,0.9122,0.75393,0.80288,8998585.459316837,11207883.44374855
1738368000000,2025-02-01 00:00:00,ADA/USD,0.94372,0.95763,0.88775,0.89532,561030.4079088803,626625.57287772
1738281600000,2025-01-31 00:00:00,ADA/USD,0.96079,0.98731,0.93484,0.94218,874090.6829289589,927732.15620047
1738195200000,2025-01-30 00:00:00,ADA/USD,0.94164,0.9888,0.93832,0.95995,381991.378979723,397928.41187533
1738108800000,2025-01-29 00:00:00,ADA/USD,0.91703,0.96101,0.9017,0.94,1267628.0233976857,1348540.45042307
1738022400000,2025-01-28 00:00:00,ADA/USD,0.93559,0.96983,0.90387,0.91804,1100592.73560181,1198850.52459785
1737936000000,2025-01-27 00:00:00,ADA/USD,0.9516,0.95907,0.8581,0.93686,2119419.55755742,2262258.56324042
1737849600000,2025-01-26 00:00:00,ADA/USD,0.97549,1.0004,0.95113,0.95406,507154.9847414647,531575.56625523
1737763200000,2025-01-25 00:00:00,ADA/USD,0.97054,0.99183,0.96401,0.97657,369753.01043864543,378624.17485551
1737676800000,2025-01-24 00:00:00,ADA/USD,0.98882,1.01,0.9648,0.97064,533622.9339191745,549764.00510918
1737590400000,2025-01-23 00:00:00,ADA/USD,0.98437,1.0117,0.95102,0.98779,999137.1858997717,1011487.4476354
1737504000000,2025-01-22 00:00:00,ADA/USD,1.0047,1.0195,0.97525,0.98034,765627.2577371191,780981.35109974
1737417600000,2025-01-21 00:00:00,ADA/USD,1.0095,1.028,0.95102,1.0057,4315654.06261516,4291194.25535961
1737331200000,2025-01-20 00:00:00,ADA/USD,0.99272,1.1009,0.96035,1.0072,6774481.691835432,6726054.10229888
1737244800000,2025-01-19 00:00:00,ADA/USD,1.1043,1.1516,0.96561,0.99307,3892957.5382789355,3920123.99758218
1737158400000,2025-01-18 00:00:00,ADA/USD,1.1334,1.1459,1.0479,1.1054,1747476.5348932869,1580854.47339722
1737072000000,2025-01-17 00:00:00,ADA/USD,1.0929,1.1653,1.0883,1.1321,1754812.5364300108,1550050.82274535
1736985600000,2025-01-16 00:00:00,ADA/USD,1.0779,1.1446,1.0266,1.0908,1967046.1610295589,1803305.97820825
1736899200000,2025-01-15 00:00:00,ADA/USD,1.0011,1.0891,0.98843,1.0749,2454841.8842402394,2283786.29104125
1736812800000,2025-01-14 00:00:00,ADA/USD,0.94766,1.0122,0.94034,0.99635,1210968.3882874956,1215404.61513273
1736726400000,2025-01-13 00:00:00,ADA/USD,0.96756,0.99269,0.87832,0.94692,1422030.0661180061,1501742.56127023
1736640000000,2025-01-12 00:00:00,ADA/USD,0.99697,1.038,0.96158,0.9698,744100.4074265709,767272.02250626
1736553600000,2025-01-11 00:00:00,ADA/USD,0.93233,1.0192,0.91467,0.99561,959271.8099625377,963501.5819071099
1736467200000,2025-01-10 00:00:00,ADA/USD,0.91028,0.97562,0.90563,0.93311,665424.3440754988,713125.29506221
1736380800000,2025-01-09 00:00:00,ADA/USD,0.94691,0.96146,0.88202,0.90827,1141054.5161796245,1256294.40164227
1736294400000,2025-01-08 00:00:00,ADA/USD,0.99199,1.0245,0.91,0.94833,2728027.0817453396,2876664.32754984
1736208000000,2025-01-07 00:00:00,ADA/USD,1.0913,1.1521,0.98775,0.99079,2943099.108401313,2970457.01753279
1736121600000,2025-01-06 00:00:00,ADA/USD,1.0922,1.118,1.0634,1.0976,1792511.2504063325,1633118.85058886
1736035200000,2025-01-05 00:00:00,ADA/USD,1.0709,1.1137,1.0514,1.091,3024927.975918356,2772619.59295908
1735948800000,2025-01-04 00:00:00,ADA/USD,1.0941,1.1156,1.0564,1.0704,1913736.4984359127,1787870.42081083
1735862400000,2025-01-03 00:00:00,ADA/USD,0.96447,1.1198,0.96101,1.089,3295858.397527572,3026499.9059022698
1735776000000,2025-01-02 00:00:00,ADA/USD,0.92797,0.9845,0.92599,0.96246,1255761.5599182912,1304741.55800583
1735689600000,2025-01-01 00:00:00,ADA/USD,0.84849,0.93672,0.83955,0.92163,1419951.887880779,1540696.25324781
1735603200000,2024-12-31 00:00:00,ADA/USD,0.86264,0.87989,0.84185,0.84757,512405.90962979285,604558.8088651
1735516800000,2024-12-30 00:00:00,ADA/USD,0.85966,0.90469,0.83115,0.8639,1386063.735653954,1604426.13225368
1735430400000,2024-12-29 00:00:00,ADA/USD,0.88805,0.91427,0.85275,0.8613,1177840.113949993,1367514.35498664
1735344000000,2024-12-28 00:00:00,ADA/USD,0.8795,0.90102,0.86762,0.89091,442682.82290774747,496888.37582668
1735257600000,2024-12-27 00:00:00,ADA/USD,0.86275,0.91469,0.85785,0.87846,1173298.6134942672,1335631.23362961
1735171200000,2024-12-26 00:00:00,ADA/USD,0.91901,0.92846,0.85237,0.86234,1387107.8729042376,1608539.40777911
1735084800000,2024-12-25 00:00:00,ADA/USD,0.93587,0.94054,0.9,0.91732,751763.3785798184,819521.40864673
1734998400000,2024-12-24 00:00:00,ADA/USD,0.92673,0.9516,0.89261,0.93665,1338923.7142616422,1429481.35831062
1734912000000,2024-12-23 00:00:00,ADA/USD,0.88113,0.94412,0.86382,0.92705,1076887.2816693075,1161628.04775288
1734825600000,2024-12-22 00:00:00,ADA/USD,0.89647,0.92577,0.86079,0.88467,1197140.8112334313,1353206.06693279
1734739200000,2024-12-21 00:00:00,ADA/USD,0.95305,0.99837,0.8862,0.90788,1765280.3518205525,1944398.32557227
1734652800000,2024-12-20 00:00:00,ADA/USD,0.88169,0.96021,0.76416,0.9527,3312148.9447750924,3476591.73378303
1734566400000,2024-12-19 00:00:00,ADA/USD,0.97073,0.99352,0.84755,0.88385,4017189.739006409,4545103.51191538
1734480000000,2024-12-18 00:00:00,ADA/USD,1.0544,1.0588,0.95635,0.96847,3450896.736453938,3563245.87901942
1734393600000,2024-12-17 00:00:00,ADA/USD,1.0774,1.11,1.0403,1.0521,1067132.9708203417,1014288.53799101
1734307200000,2024-12-16 00:00:00,ADA/USD,1.1,1.1195,1.0465,1.0763,1170264.419150792,1087303.18605481
1734220800000,2024-12-15 00:00:00,ADA/USD,1.0562,1.1122,1.0389,1.0989,1044417.458832244,950420.83795818
1734134400000,2024-12-14 00:00:00,ADA/USD,1.1223,1.1325,1.043,1.06,830139.4287508564,783150.40448194
1734048000000,2024-12-13 00:00:00,ADA/USD,1.1228,1.1311,1.0768,1.1213,1237323.5821959006,1103472.38223125
1733961600000,2024-12-12 00:00:00,ADA/USD,1.0822,1.1817,1.075,1.1256,2013335.988752452,1788678.02838704
1733875200000,2024-12-11 00:00:00,ADA/USD,1.0229,1.1154,0.97352,1.0891,1901334.1403486556,1745784.72164967
1733788800000,2024-12-10 00:00:00,ADA/USD,1.0036,1.0401,0.9112,1.0232,4888360.754611851,4777522.2386746
1733702400000,2024-12-09 00:00:00,ADA/USD,1.1921,1.1929,0.90209,1.0095,3815489.0214554304,3779582.98311583
1733616000000,2024-12-08 00:00:00,ADA/USD,1.205,1.225,1.1744,1.1969,1052398.626494281,879270.30369645
1733529600000,2024-12-07 00:00:00,ADA/USD,1.2299,1.2365,1.1888,1.2158,717721.43988633,590328.54078494
1733443200000,2024-12-06 00:00:00,ADA/USD,1.1586,1.2363,1.1348,1.2285,1237464.612347934,1007297.20174842
1733356800000,2024-12-05 00:00:00,ADA/USD,1.1878,1.2454,1.1177,1.1606,1738162.6895187262,1497641.46951467
1733270400000,2024-12-04 00:00:00,ADA/USD,1.1949,1.2427,1.1423,1.1884,1612748.8591873564,1357075.78188098
1733184000000,2024-12-03 00:00:00,ADA/USD,1.2045,1.3276,1.1409,1.1946,3922700.1178316562,3283693.38509263
1733097600000,2024-12-02 00:00:00,ADA/USD,1.1504,1.2419,1.0578,1.2017,5728136.857472566,4766694.56392824
1733011200000,2024-12-01 00:00:00,ADA/USD,1.076,1.165,1.0383,1.1487,1549303.766130869,1348745.33484014
1732924800000,2024-11-30 00:00:00,ADA/USD,1.0751,1.1508,1.05,1.08,1947912.1325488945,1803622.34495268
1732838400000,2024-11-29 00:00:00,ADA/USD,1.0339,1.1,1.0307,1.0762,1749356.9881055392,1625494.32085629
1732752000000,2024-11-28 00:00:00,ADA/USD,1.0079,1.0495,0.97072,1.0331,1419678.7860973997,1374192.99786797
1732665600000,2024-11-27 00:00:00,ADA/USD,0.95651,1.0433,0.93246,1.0134,3911074.6611323734,3859359.24721963
1732579200000,2024-11-26 00:00:00,ADA/USD,0.94427,0.99101,0.87412,0.96352,3097103.5729210153,3214363.55542284
1732492800000,2024-11-25 00:00:00,ADA/USD,1.0187,1.075,0.93125,0.94533,2589203.3566405727,2738941.27621103
1732406400000,2024-11-24 00:00:00,ADA/USD,1.0637,1.0965,0.93902,1.021,2834841.010106882,2776533.80030057
1732320000000,2024-11-23 00:00:00,ADA/USD,1.0162,1.1493,1.0162,1.0619,6999323.052666437,6591320.32457523
1732233600000,2024-11-22 00:00:00,ADA/USD,0.82232,1.0408,0.81269,1.0111,6936933.45067365,6860778.80592785
1732147200000,2024-11-21 00:00:00,ADA/USD,0.79835,0.82374,0.76537,0.82095,5282255.920631024,6434321.11654915
1732060800000,2024-11-20 00:00:00,ADA/USD,0.74119,0.84683,0.74119,0.7999,3900018.7742729085,4875632.92195638
1731974400000,2024-11-19 00:00:00,ADA/USD,0.7314,0.76371,0.72,0.73833,1934749.9205289676,2620440.61670116
1731888000000,2024-11-18 00:00:00,ADA/USD,0.7005,0.78369,0.7005,0.73421,3225240.346065969,4392803.6203075
1731801600000,2024-11-17 00:00:00,ADA/USD,0.74379,0.77272,0.69129,0.70236,4651898.209581798,6623239.09331653
1731715200000,2024-11-16 00:00:00,ADA/USD,0.7071,0.81911,0.70247,0.7423,8893626.522358673,11981175.43090216
1731628800000,2024-11-15 00:00:00,ADA/USD,0.57875,0.70635,0.57519,0.70635,8459715.20558662,11976662.00267094
1731542400000,2024-11-14 00:00:00,ADA/USD,0.57865,0.6,0.54331,0.58019,1923278.6087815585,3314911.68200341
1731456000000,2024-11-13 00:00:00,ADA/USD,0.57103,0.609,0.51956,0.57755,3444733.794436869,5964390.60589883
1731369600000,2024-11-12 00:00:00,ADA/USD,0.6128,0.65361,0.5562,0.56974,2554398.097530021,4483445.25139541
1731283200000,2024-11-11 00:00:00,ADA/USD,0.59069,0.62674,0.56441,0.61178,3133912.095057978,5122612.85929252
1731196800000,2024-11-10 00:00:00,ADA/USD,0.49457,0.658,0.48769,0.58963,4778699.951279973,8104573.9722876595
1731110400000,2024-11-09 00:00:00,ADA/USD,0.44342,0.49797,0.42821,0.49778,515879.33191188116,1036360.10267966
1731024000000,2024-11-08 00:00:00,ADA/USD,0.40844,0.45894,0.40369,0.44299,1460877.8534495386,3297767.11313921
1730937600000,2024-11-07 00:00:00,ADA/USD,0.36387,0.40688,0.36193,0.40685,1063680.6845144227,2614429.60431221
1730851200000,2024-11-06 00:00:00,ADA/USD,0.33437,0.36601,0.33437,0.36361,1655397.6342046983,4552673.56289623
1730764800000,2024-11-05 00:00:00,ADA/USD,0.32691,0.33847,0.32691,0.33404,358909.2807085132,1074450.00810835
1730678400000,2024-11-04 00:00:00,ADA/USD,0.33398,0.33686,0.32028,0.32618,263638.3001861187,808260.16367073
1730592000000,2024-11-03 00:00:00,ADA/USD,0.34816,0.34816,0.32751,0.33505,305176.43637999526,910838.49091179
1730505600000,2024-11-02 00:00:00,ADA/USD,0.3591,0.36427,0.34564,0.34793,336816.65593365073,968058.67827911
1730419200000,2024-11-01 00:00:00,ADA/USD,0.34187,0.36191,0.33442,0.35741,457615.7738364219,1280366.45263541
1730332800000,2024-10-31 00:00:00,ADA/USD,0.35605,0.3611,0.34076,0.34263,336406.20675625664,981835.2355493
1730246400000,2024-10-30 00:00:00,ADA/USD,0.35741,0.36455,0.35134,0.3557,1025871.6148828593,2884092.2543797
1730160000000,2024-10-29 00:00:00,ADA/USD,0.34397,0.35686,0.34397,0.35525,373834.3191148121,1052313.35429926
1730073600000,2024-10-28 00:00:00,ADA/USD,0.33994,0.3482,0.33053,0.34434,331253.7999482733,961996.28259358
1729987200000,2024-10-27 00:00:00,ADA/USD,0.33321,0.34249,0.33089,0.34002,336264.7105296419,988955.68063538
1729900800000,2024-10-26 00:00:00,ADA/USD,0.32429,0.33445,0.321,0.3336,276410.9223933503,828569.91125105
1729814400000,2024-10-25 00:00:00,ADA/USD,0.34677,0.34724,0.31472,0.32491,1190344.3614299651,3663612.57403578
1729728000000,2024-10-24 00:00:00,ADA/USD,0.34919,0.35485,0.34,0.34633,380097.3599046035,1097500.53389716
1729641600000,2024-10-23 00:00:00,ADA/USD,0.36505,0.3693,0.3421,0.34966,277262.47545563144,792948.79441638
1729555200000,2024-10-22 00:00:00,ADA/USD,0.36261,0.36816,0.35522,0.36362,429562.9487161964,1181351.26977668
1729468800000,2024-10-21 00:00:00,ADA/USD,0.366,0.37373,0.35345,0.36092,255714.11144445385,708506.34889852
1729382400000,2024-10-20 00:00:00,ADA/USD,0.35178,0.366,0.34842,0.36502,204380.08496161565,559914.75799029
1729296000000,2024-10-19 00:00:00,ADA/USD,0.35054,0.35661,0.34915,0.35173,276193.7823263242,785243.74470851
1729209600000,2024-10-18 00:00:00,ADA/USD,0.34313,0.35246,0.34311,0.35053,306141.7810120679,873368.27379131
1729123200000,2024-10-17 00:00:00,ADA/USD,0.35213,0.35506,0.34,0.3436,665795.9110372365,1937706.37670907
1729036800000,2024-10-16 00:00:00,ADA/USD,0.36003,0.36123,0.3518,0.35224,535273.7774918197,1519628.03058091
1728950400000,2024-10-15 00:00:00,ADA/USD,0.36548,0.37153,0.34784,0.35893,589519.0832128106,1642434.68980807
1728864000000,2024-10-14 00:00:00,ADA/USD,0.34902,0.36596,0.34317,0.3652,628989.0736781015,1722314.00240444
1728777600000,2024-10-13 00:00:00,ADA/USD,0.35459,0.36031,0.34479,0.34911,359855.2109103748,1030778.86886762
1728691200000,2024-10-12 00:00:00,ADA/USD,0.35276,0.35742,0.35207,0.35398,137210.76609249224,387622.93376036
1728604800000,2024-10-11 00:00:00,ADA/USD,0.3397,0.35505,0.33852,0.35174,127148.03889218903,361483.02408651
1728518400000,2024-10-10 00:00:00,ADA/USD,0.33898,0.34175,0.33145,0.33947,342880.0415135397,1010045.19254585
1728432000000,2024-10-09 00:00:00,ADA/USD,0.34553,0.34817,0.33443,0.33942,389170.6612070363,1146575.51472228
1728345600000,2024-10-08 00:00:00,ADA/USD,0.35204,0.35739,0.34111,0.34505,276569.56207510043,801534.74011042
1728259200000,2024-10-07 00:00:00,ADA/USD,0.35724,0.369,0.35092,0.35115,512439.62420833483,1459318.3090085
1728172800000,2024-10-06 00:00:00,ADA/USD,0.35112,0.35864,0.34809,0.35817,259887.27286401644,725597.54547845
1728086400000,2024-10-05 00:00:00,ADA/USD,0.35247,0.35652,0.34563,0.35097,227438.23739095096,648027.57327108
1728000000000,2024-10-04 00:00:00,ADA/USD,0.34644,0.35684,0.34378,0.3524,379748.8608569107,1077607.4371649
1727913600000,2024-10-03 00:00:00,ADA/USD,0.3438,0.35012,0.3334,0.34566,503877.9138873886,1457726.9973019399
1727827200000,2024-10-02 00:00:00,ADA/USD,0.35275,0.36344,0.33645,0.34414,915852.8134445794,2661279.7508124
1727740800000,2024-10-01 00:00:00,ADA/USD,0.37412,0.38669,0.34258,0.35369,1377506.69921139,3894672.45104863
1727654400000,2024-09-30 00:00:00,ADA/USD,0.39834,0.39834,0.3713,0.37453,635563.7903645905,1696963.63539527
1727568000000,2024-09-29 00:00:00,ADA/USD,0.40132,0.40492,0.39377,0.39848,276655.44227557845,694276.85774839
1727481600000,2024-09-28 00:00:00,ADA/USD,0.4033,0.40688,0.3933,0.40218,359196.86254177365,893124.62713654
1727395200000,2024-09-27 00:00:00,ADA/USD,0.40352,0.41634,0.40117,0.40289,804744.2368753715,1997429.16646075
1727308800000,2024-09-26 00:00:00,ADA/USD,0.38261,0.40466,0.3791,0.40303,1013843.9996505495,2515554.67248232
1727222400000,2024-09-25 00:00:00,ADA/USD,0.38863,0.39485,0.37982,0.38199,614461.5512706577,1608580.20176093
1727136000000,2024-09-24 00:00:00,ADA/USD,0.36459,0.39258,0.35953,0.38784,800633.5160376589,2064339.71750634
1727049600000,2024-09-23 00:00:00,ADA/USD,0.35244,0.36717,0.3461,0.36484,733755.7040266492,2011171.20937027
1726963200000,2024-09-22 00:00:00,ADA/USD,0.35953,0.35957,0.34367,0.35228,206423.10230596416,585963.1608549
1726876800000,2024-09-21 00:00:00,ADA/USD,0.35194,0.35994,0.35059,0.35948,143403.4207950112,398919.05195007
1726790400000,2024-09-20 00:00:00,ADA/USD,0.35242,0.36184,0.34956,0.352,290554.13556832605,825437.88513729
1726704000000,2024-09-19 00:00:00,ADA/USD,0.34665,0.35723,0.34627,0.35092,415769.41274880886,1184798.28094383
1726617600000,2024-09-18 00:00:00,ADA/USD,0.33404,0.34497,0.32779,0.34477,270641.1692265945,784990.48416798
1726531200000,2024-09-17 00:00:00,ADA/USD,0.33068,0.3436,0.32931,0.3342,280460.5684302278,839199.78584748
1726444800000,2024-09-16 00:00:00,ADA/USD,0.33861,0.33861,0.3274,0.33134,140839.53492232747,425060.46635579
1726358400000,2024-09-15 00:00:00,ADA/USD,0.35485,0.35673,0.33502,0.33935,375070.3003382013,1105260.94102903
1726272000000,2024-09-14 00:00:00,ADA/USD,0.36184,0.36205,0.35179,0.35509,459533.4298534288,1294132.27591154
1726185600000,2024-09-13 00:00:00,ADA/USD,0.35802,0.36573,0.35119,0.36136,467610.5875180851,1294029.74185877
1726099200000,2024-09-12 00:00:00,ADA/USD,0.35491,0.36266,0.3532,0.35708,960972.8664743829,2691197.67691941
1726012800000,2024-09-11 00:00:00,ADA/USD,0.34414,0.35806,0.33105,0.35375,519907.2043234699,1469702.3443773
1725926400000,2024-09-10 00:00:00,ADA/USD,0.34348,0.34611,0.33796,0.34389,326558.2021452342,949600.75066223
1725840000000,2024-09-09 00:00:00,ADA/USD,0.34029,0.34962,0.33841,0.34357,366904.39903545036,1067917.4521508
1725753600000,2024-09-08 00:00:00,ADA/USD,0.32618,0.34185,0.3247,0.33987,654138.4417356604,1924672.49753041
1725667200000,2024-09-07 00:00:00,ADA/USD,0.316,0.32866,0.31598,0.32616,552872.7945288015,1695096.86818985
1725580800000,2024-09-06 00:00:00,ADA/USD,0.32577,0.33255,0.30399,0.31548,485694.09528596554,1539540.05098886
1725494400000,2024-09-05 00:00:00,ADA/USD,0.32406,0.34042,0.32046,0.32582,781458.4856978382,2398436.20925001
1725408000000,2024-09-04 00:00:00,ADA/USD,0.31934,0.32979,0.30663,0.32411,762562.1982600637,2352788.24553412
1725321600000,2024-09-03 00:00:00,ADA/USD,0.33619,0.34039,0.3182,0.31878,273736.9445259425,858701.75207335
1725235200000,2024-09-02 00:00:00,ADA/USD,0.33286,0.33821,0.32623,0.33664,169269.60209854835,502820.8237243
1725148800000,2024-09-01 00:00:00,ADA/USD,0.34579,0.34682,0.32846,0.33281,442029.4361455711,1328173.54089592
1725062400000,2024-08-31 00:00:00,ADA/USD,0.34792,0.35146,0.34576,0.34619,367400.5652011514,1061268.56697522
1724976000000,2024-08-30 00:00:00,ADA/USD,0.35874,0.36266,0.3384,0.34826,1160629.8592661577,3332653.3603232
1724889600000,2024-08-29 00:00:00,ADA/USD,0.35151,0.36849,0.34975,0.35937,670649.8623356286,1866182.10294579
1724803200000,2024-08-28 00:00:00,ADA/USD,0.3506,0.3616,0.34127,0.35046,522340.29005484015,1490441.96214929
1724716800000,2024-08-27 00:00:00,ADA/USD,0.36688,0.37339,0.34371,0.3512,588084.9527595275,1674501.57391665
1724630400000,2024-08-26 00:00:00,ADA/USD,0.3858,0.38819,0.36692,0.36692,427402.9253114699,1164839.54352848
1724544000000,2024-08-25 00:00:00,ADA/USD,0.39414,0.39483,0.37801,0.38481,496022.84554492746,1289007.16079345
1724457600000,2024-08-24 00:00:00,ADA/USD,0.3918,0.40228,0.38868,0.39431,377598.0164149785,957617.14492399
1724371200000,2024-08-23 00:00:00,ADA/USD,0.37772,0.39386,0.37474,0.39215,1415647.3801381686,3609963.99372222
1724284800000,2024-08-22 00:00:00,ADA/USD,0.36976,0.37808,0.36501,0.37745,566460.3156313795,1500755.90311665
1724198400000,2024-08-21 00:00:00,ADA/USD,0.34509,0.37794,0.34356,0.36971,1155681.8641579302,3125914.53884918
1724112000000,2024-08-20 00:00:00,ADA/USD,0.33735,0.34911,0.33641,0.34435,251714.70179781807,730985.04950724
1724025600000,2024-08-19 00:00:00,ADA/USD,0.33419,0.33841,0.3285,0.3374,253642.46959198586,751755.98574981
1723939200000,2024-08-18 00:00:00,ADA/USD,0.33801,0.3405,0.33346,0.33522,172983.60093238956,516030.07258633
1723852800000,2024-08-17 00:00:00,ADA/USD,0.33045,0.33949,0.328,0.3379,219019.91633221947,648179.68728091
1723766400000,2024-08-16 00:00:00,ADA/USD,0.3252,0.34585,0.3208,0.33031,685794.3307743939,2076214.25562167
1723680000000,2024-08-15 00:00:00,ADA/USD,0.33641,0.34191,0.32124,0.32588,410450.0473618398,1259512.84939806
1723593600000,2024-08-14 00:00:00,ADA/USD,0.33988,0.34593,0.33167,0.33558,165007.3423438709,491707.91567993
1723507200000,2024-08-13 00:00:00,ADA/USD,0.33959,0.34578,0.33153,0.34023,434337.11734197073,1276598.52847183
1723420800000,2024-08-12 00:00:00,ADA/USD,0.32909,0.34575,0.3272,0.33991,565380.7921909132,1663324.97481955
1723334400000,2024-08-11 00:00:00,ADA/USD,0.34621,0.3571,0.32735,0.32806,289398.7246471649,882151.81566532
1723248000000,2024-08-10 00:00:00,ADA/USD,0.34914,0.35298,0.34521,0.34639,298257.8257380977,861046.2938829
1723161600000,2024-08-09 00:00:00,ADA/USD,0.35127,0.35518,0.33741,0.34899,537058.6409104478,1538894.06834135
1723075200000,2024-08-08 00:00:00,ADA/USD,0.32385,0.35376,0.31929,0.3521,466178.3320700855,1323994.12686761
1722988800000,2024-08-07 00:00:00,ADA/USD,0.33077,0.34138,0.31645,0.32392,660303.997083162,2038478.62769561
1722902400000,2024-08-06 00:00:00,ADA/USD,0.31279,0.33753,0.31279,0.3314,752928.4820595507,2271962.83059611
1722816000000,2024-08-05 00:00:00,ADA/USD,0.3452,0.34682,0.277,0.31277,2068343.8657884265,6612986.74997099
1722729600000,2024-08-04 00:00:00,ADA/USD,0.36353,0.3682,0.33451,0.34405,605145.3324741668,1758887.75606501
1722643200000,2024-08-03 00:00:00,ADA/USD,0.36484,0.37349,0.34956,0.36521,782227.2390207907,2141856.02535744
1722556800000,2024-08-02 00:00:00,ADA/USD,0.39433,0.39568,0.35837,0.36418,919576.3491185299,2525059.99538286
1722470400000,2024-08-01 00:00:00,ADA/USD,0.38902,0.39665,0.36884,0.39365,736348.8700134759,1870567.43303309
1722384000000,2024-07-31 00:00:00,ADA/USD,0.40212,0.40837,0.38848,0.38937,602894.1272625183,1548383.61266281
1722297600000,2024-07-30 00:00:00,ADA/USD,0.40355,0.40803,0.395,0.40286,541683.0727205542,1344593.83587488
1722211200000,2024-07-29 00:00:00,ADA/USD,0.40821,0.42828,0.4039,0.40427,457069.61994552624,1130604.84316305
1722124800000,2024-07-28 00:00:00,ADA/USD,0.41658,0.42146,0.40569,0.40845,174113.2453316362,426277.99077399
1722038400000,2024-07-27 00:00:00,ADA/USD,0.41799,0.43038,0.41456,0.41814,757418.5697799837,1811399.45898499
1721952000000,2024-07-26 00:00:00,ADA/USD,0.39544,0.42027,0.39544,0.41836,602389.3733718885,1439882.81234317
1721865600000,2024-07-25 00:00:00,ADA/USD,0.40682,0.40903,0.38205,0.39544,1244852.5869501217,3148018.88263737
1721779200000,2024-07-24 00:00:00,ADA/USD,0.41066,0.42272,0.405,0.40764,1340995.2095975883,3289655.60199585
1721692800000,2024-07-23 00:00:00,ADA/USD,0.42683,0.43051,0.40346,0.41081,1330819.5358507554,3239501.3165472
